"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[last]] [[chance]] [[claim]] ur £ worth discount [[vouchers]] [[today]] text [[shop]] savamob offers [[mobile]] [[cs]] savamob pobox muz £ sub","[[latest]] [[odds]] [[ask]] ur £ worth discount [[tickets]] [[nowadays]] text [[store]] savamob offers [[cell]] [[sm]] savamob pobox muz £ sub",0.0013347268104553223,0.17714345455169678,1,1,1,332,"Failed"
"want new video phone anytime network mins inclusive video calls downloads per week free deltomorrow call reply","want new video phone anytime network mins inclusive video calls downloads per week free deltomorrow call reply",0.992235004901886,0.992235004901886,0,0,1,1,"Skipped"
"[[dear]] paytm [[customer]] paytm kyc [[expired]] contact [[customer]] care [[immediately]] [[account]] [[block]] within [[hr]] [[thank]] paytm [[team]]","[[invaluable]] paytm [[beneficiaries]] paytm kyc [[overcomes]] contact [[beneficiaries]] care [[succinctly]] [[count]] [[forestall]] within [[rh]] [[tributes]] paytm [[equipments]]",3.4689903259277344e-05,0.0004547238349914551,1,1,1,297,"Failed"
"please [[call]] [[customer]] service [[representative]] freephone ampm [[guaranteed]] £ [[cash]] £ [[prize]]","please [[demand]] [[subscriptions]] service [[reflecting]] freephone ampm [[sure]] £ [[dollar]] £ [[freebie]]",0.00011444091796875,0.04202008247375488,1,1,1,180,"Failed"
"mystery shopper job offer available area earn per taskread apply","mystery shopper job offer available area earn per taskread apply",0.9914129972457886,0.9914129972457886,0,0,1,1,"Skipped"
"txt call [[claim]] [[reward]] hours talk time use phone subscribegbpmnth inc hrs stoptxtstop","txt call [[saying]] [[premium]] hours talk time use phone subscribegbpmnth inc hrs stoptxtstop",0.00023031234741210938,0.8965727686882019,1,0,1,107,"Successful"
"[[delivery]] service [[provide]] [[correct]] [[delivery]] address [[avoid]] [[delay]] [[receiving]] [[goods]] due [[incomplete]] [[door]] [[number]] [[replying]] [[ok]] [[reconfirm]] address please update [[timely]]","[[offer]] service [[give]] [[redress]] [[execution]] address [[anticipate]] [[adjourned]] [[homepage]] [[freight]] due [[inconclusive]] [[mun]] [[lot]] [[serve]] [[yeah]] [[renew]] address please update [[shortly]]",6.61015510559082e-05,0.778368353843689,1,0,1,537,"Successful"
"receive [[tax]] [[refund]] [[process]] due [[incomplete]] [[personal]] [[information]] please [[confirm]] [[information]] [[link]] [[mission]] [[irs]] [[help]] [[american]] [[taxpayers]] [[understand]] [[meet]] [[tax]] [[obligations]] provi [[view]]","receive [[attorney]] [[returns]] [[cure]] due [[inconclusive]] [[individual]] [[report]] please [[certify]] [[report]] [[liens]] [[mandates]] [[pri]] [[allow]] [[usa]] [[shareholders]] [[admit]] [[answer]] [[charges]] [[mandatory]] provi [[kwun]]",2.7477741241455078e-05,0.005480825901031494,1,1,1,548,"Failed"
"[[important]] [[message]] westpac [[safety]] [[customers]] due [[recent]] covid [[virus]] customers [[required]] [[review]] [[update]] personal [[details]] [[unable]] [[use]] westpac [[services]] [[done]] please [[go]] https westpacmobileccupdate [[call]] us","[[big]] [[msg]] westpac [[security]] [[users]] due [[current]] covid [[viruses]] customers [[need]] [[considering]] [[current]] personal [[info]] [[vulnerable]] [[usage]] westpac [[service]] [[iend]] please [[dedicate]] https westpacmobileccupdate [[phone]] us",0.00028073787689208984,0.7479478120803833,1,0,1,467,"Successful"
"navyfederalgbfpqfor protection placed hold accountvisit verify","navyfederalgbfpqfor protection placed hold accountvisit verify",0.9481611847877502,0.9481611847877502,0,0,1,1,"Skipped"
"hi [[steven]] malone [[identified]] [[unusual]] activity account [[log]] via [[secure]] ink [[avoid]] account [[suspension]] httplnatwestauthxyz","hi [[connolly]] malone [[define]] [[peculiar]] activity account [[inscriptions]] via [[protections]] ink [[anticipate]] account [[recess]] httplnatwestauthxyz",0.00015991926193237305,0.6555893421173096,1,0,1,233,"Successful"
"dear friend bitcoin trading study group","dear friend bitcoin trading study group",0.9998220205307007,0.9998220205307007,0,0,1,1,"Skipped"
"amazoncom amazon otp [[share]] anyone [[didnt]] make [[request]] [[login]] verif otherwise ignore [[message]] amazon [[team]]","amazoncom amazon otp [[sharing]] anyone [[hadnt]] make [[ask]] [[logbook]] verif otherwise ignore [[mails]] amazon [[remit]]",0.0026697516441345215,0.5459117889404297,1,0,1,210,"Successful"
"[[urgent]] [[nd]] [[attempt]] [[contact]] uu £[[call]] [[b]] tcsbcmwcnxxcallcostppmmobilesvary [[max]]£","[[instant]] [[sd]] [[search]] [[inform]] uu £[[telephones]] [[c]] tcsbcmwcnxxcallcostppmmobilesvary [[maximum]]£",1.6868114471435547e-05,0.004914999008178711,1,1,1,170,"Failed"
"name [[theresa]] milion [[dollar]] [[transfer]] charity work help poor [[ones]] ur place india [[contact]] memeatheresamariegmailcom","name [[dona]] milion [[renminbi]] [[migrated]] charity work help poor [[person]] ur place india [[calling]] memeatheresamariegmailcom",6.61015510559082e-05,0.7067636847496033,1,0,1,162,"Successful"
"dear passed interview average tk received every day contact","dear passed interview average tk received every day contact",0.999933660030365,0.999933660030365,0,0,1,1,"Skipped"
"todays vodafone [[numbers]] [[ending]] [[selected]] receive [[rs]] [[award]] [[match]] please [[call]] [[quoting]] [[claim]] [[code]] [[standard]] [[rates]] apply","todays vodafone [[behalf]] [[stop]] [[selections]] receive [[s]] [[prices]] [[paired]] please [[please]] [[citations]] [[calls]] [[codes]] [[lambda]] [[fare]] apply",1.8477439880371094e-05,0.012571990489959717,1,1,1,429,"Failed"
"rs [[mg]] federl [[return]] wsbn [[rs]] [[dont]] [[worry]] [[weii]] [[help]] fx itclick slutacidspp","rs [[dosages]] federl [[revert]] wsbn [[s]] [[kno]] [[wory]] [[seyh]] [[aiuto]] fx itclick slutacidspp",1.5497207641601562e-05,0.0001595616340637207,1,1,1,222,"Failed"
"[[urgent]] mobile [[awarded]] £ [[bonus]] [[caller]] [[prize]] [[final]] [[attempt]] [[contact]] [[u]] [[call]]","[[imperative]] mobile [[provided]] £ [[perk]] [[clergyman]] [[prices]] [[last]] [[search]] [[calling]] [[o]] [[phone]]",1.4841556549072266e-05,0.03568625450134277,1,1,1,303,"Failed"
"[[dear]] [[customer]] pyatm [[wallet]] booked [[hold]] [[amount]] please [[complete]] kyc contact [[customer]] [[care]]","[[pumpkin]] [[talkers]] pyatm [[paperback]] booked [[keep]] [[volumes]] please [[full]] kyc contact [[shoppers]] [[compassion]]",7.015466690063477e-05,0.8209636807441711,1,0,1,188,"Successful"
"[[want]] [[new]] [[video]] [[handset]] [[anytime]] network [[mins]] [[half]] [[price]] [[line]] rental [[camcorder]] [[reply]] [[call]] [[delivery]] [[tomorrow]]","[[wish]] [[nova]] [[filmmaking]] [[speakerphone]] [[everytime]] network [[minutes]] [[semester]] [[premiums]] [[lineup]] rental [[video]] [[answer]] [[praying]] [[offer]] [[morning]]",0.001064598560333252,0.6406378746032715,1,0,1,290,"Successful"
"usps package arrived warehouse delivered due incomplete address informationconfirm address link copy link safari browser open","usps package arrived warehouse delivered due incomplete address informationconfirm address link copy link safari browser open",0.9969819784164429,0.9969819784164429,0,0,1,1,"Skipped"
"free [[message]] [[activate]] free text messages replying message word free terms [[conditions]] visit","free [[msg]] [[lets]] free text messages replying message word free terms [[maladies]] visit",0.00030624866485595703,0.7366169691085815,1,0,1,89,"Successful"
"sorry missed [[call]] lets talk time im","sorry missed [[dawa]] lets talk time im",0.00028443336486816406,0.9985791444778442,1,0,1,23,"Successful"
"[[urgent]] mobile [[awarded]] £ [[bonus]] [[caller]] [[prize]] [[nd]] [[attempt]] [[contact]] [[call]] boxqu [[bt]] [[national]] [[rate]]","[[imperative]] mobile [[provided]] £ [[premiums]] [[vicar]] [[awards]] [[na]] [[search]] [[contacts]] [[calls]] boxqu [[defeat]] [[patriotic]] [[rhythm]]",1.2695789337158203e-05,0.010339736938476562,1,1,1,324,"Failed"
"usps package arrived warehouse delivered due incomplete address informationconfirm address link copy link safari browser open","usps package arrived warehouse delivered due incomplete address informationconfirm address link copy link safari browser open",0.9969819784164429,0.9969819784164429,0,0,1,1,"Skipped"
"[[important]] [[customer]] service [[announcement]] [[premier]] [[call]] freephone","[[main]] [[audience]] service [[ads]] [[chancellor]] [[phone]] freephone",8.255243301391602e-05,0.3362993001937866,1,1,1,177,"Failed"
"receive [[tax]] [[refund]] [[process]] due [[incomplete]] [[personal]] [[information]] please [[confirm]] [[information]] [[link]] please [[reply]] [[exit]] sms open sms [[activation]] [[link]] [[copy]] [[link]] open safari [[browser]] [[mission]] [[irs]] help [[american]] [[taxpayers]] [[understand]] [[meet]] tax [[obligations]] [[provide]] [[highest]] [[quality]] service","receive [[charge]] [[payback]] [[handled]] due [[insufficient]] [[individual]] [[info]] please [[prove]] [[info]] [[connect]] please [[answer]] [[outing]] sms open sms [[empowerment]] [[connect]] [[reprint]] [[attach]] open safari [[marine]] [[remit]] [[dci]] help [[usa]] [[payers]] [[confess]] [[answer]] tax [[debt]] [[offers]] [[most]] [[calibre]] service",3.701448440551758e-05,0.10241985321044922,1,1,1,873,"Failed"
"phone comprimised click link remove pbizzzcomjrci","phone comprimised click link remove pbizzzcomjrci",0.9999094605445862,0.9999094605445862,0,0,1,1,"Skipped"
"[[guaranteed]] £ [[cash]] £ prize claim yr prize [[call]] [[customer]] service [[representative]] ampm","[[gage]] £ [[treasury]] £ prize claim yr prize [[exhort]] [[subscriber]] service [[delegated]] ampm",1.823902130126953e-05,0.6929446458816528,1,0,1,149,"Successful"
"please [[call]] [[customer]] [[service]] representative ampm wn [[guaranteed]] [[cash]] [[prize]] [[rs]] flpkart [[team]]","please [[require]] [[audience]] [[serve]] representative ampm wn [[bumpers]] [[crate]] [[premium]] [[p]] flpkart [[equipment]]",1.4007091522216797e-05,0.6338911652565002,1,0,1,225,"Successful"
"[[valued]] [[customer]] [[pleased]] [[advise]] [[following]] [[recent]] review [[mobile]] awarded [[rs]] [[bonus]] [[prize]] [[call]]","[[judged]] [[subscriber]] [[happy]] [[counselor]] [[afterwards]] [[yesteryear]] review [[notebooks]] awarded [[s]] [[awards]] [[awards]] [[asking]]",2.0444393157958984e-05,0.9169297218322754,1,0,1,304,"Successful"
"[[winner]] [[u]] [[specially]] [[selected]] receive £ [[cash]] [[holiday]] flights [[inc]] [[speak]] live [[operator]] [[claim]]","[[win]] [[umm]] [[primarily]] [[options]] receive £ [[amount]] [[holidays]] flights [[serv]] [[speech]] live [[operating]] [[demand]]",2.4378299713134766e-05,0.03239858150482178,1,1,1,289,"Failed"
"[[urgent]] dear flpkart [[customer]] [[trying]] [[contact]] [[last]] [[weekends]] [[draw]] [[shows]] wn [[rs]] [[prize]] [[guaranteed]] [[call]] [[claim]] [[code]] n [[valid]] [[hrs]]","[[quick]] dear flpkart [[guests]] [[wish]] [[telephoning]] [[latest]] [[weekend]] [[attract]] [[show]] wn [[p]] [[pricing]] [[uphold]] [[calls]] [[ask]] [[encrypt]] n [[good]] [[hour]]",1.609325408935547e-05,0.5604548454284668,1,0,1,390,"Successful"
"[[winner]] [[specially]] [[selected]] [[receive]] £ [[cash]] £ [[award]] [[speak]] live [[operator]] [[claim]] [[call]] ampm [[cost]] [[p]]","[[win]] [[uniquely]] [[choice]] [[earn]] £ [[funding]] £ [[dealership]] [[lecture]] live [[operating]] [[petitions]] [[called]] ampm [[charge]] [[page]]",4.965066909790039e-05,0.13547950983047485,1,1,1,407,"Failed"
"[[important]] information orange [[user]] xxxxxx today ur lucky day find log onto theres fantastic prizeawaiting","[[momentous]] information orange [[eaters]] xxxxxx today ur lucky day find log onto theres fantastic prizeawaiting",2.5093555450439453e-05,0.7186410427093506,1,0,1,74,"Successful"
"usps [[package]] arrived warehouse [[delivered]] due [[incomplete]] address information please [[confirm]] [[address]] [[link]] within hours uspsuspsbgforg please [[reply]] [[exit]] [[sms]] [[open]] [[sms]] [[activation]] [[link]] [[copy]] [[link]] [[browser]] open us postal [[team]] [[wishes]] [[wonderful]] [[day]]","usps [[packages]] arrived warehouse [[mailed]] due [[unfinished]] address information please [[proves]] [[answer]] [[connection]] within hours uspsuspsbgforg please [[response]] [[walkout]] [[dt]] [[unlock]] [[dt]] [[activated]] [[connection]] [[versions]] [[connect]] [[crawler]] open us postal [[squads]] [[yearn]] [[great]] [[nowadays]]",0.021754980087280273,0.5284632444381714,1,0,1,605,"Successful"
"[[hold]] paytm [[amount]] sometime [[complete]] paytm kyc paytm [[office]] [[ph]]","[[prisoners]] paytm [[moneys]] sometime [[fulfil]] paytm kyc paytm [[board]] [[ww]]",6.175041198730469e-05,0.0009251832962036133,1,1,1,124,"Failed"
