"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"earn btc investment every day come join us","earn btc investment every day come join us",0.9999724626541138,0.9999724626541138,0,0,1,1,"Skipped"
"usps [[package]] [[arrived]] [[warehouse]] [[delivered]] due [[incomplete]] [[address]] information please [[confirm]] address [[link]] within hours please reply [[exit]] sms open [[sms]] [[activation]] [[link]] [[copy]] [[link]] safari [[browser]] open us postal [[team]] [[wishes]] [[wonderful]] [[day]]","usps [[batch]] [[get]] [[drugstore]] [[shipped]] due [[unfulfilled]] [[answer]] information please [[attest]] address [[connect]] within hours please reply [[leave]] sms open [[dt]] [[allowed]] [[linked]] [[versions]] [[contact]] safari [[explorer]] open us postal [[pc]] [[yearns]] [[great]] [[nowadays]]",0.02403336763381958,0.1576828956604004,1,1,1,734,"Failed"
"please stay home [[encourage]] [[notion]] staying home taxpaying [[citizens]] [[entitled]] � emergency refund smsgiofcvbd","please stay home [[promote]] [[kwun]] staying home taxpaying [[people]] [[legislation]] � emergency refund smsgiofcvbd",9.47117805480957e-05,0.6808068752288818,1,0,1,148,"Successful"
"[[urgent]] ur £ [[guaranteed]] [[award]] [[still]] [[unclaimed]] [[call]] closingdate claimcode [[mm]] £pmmorefrommobilebremovedmobypoboxlsyf","[[quick]] ur £ [[assures]] [[prices]] [[further]] [[unwanted]] [[ask]] closingdate claimcode [[inch]] £pmmorefrommobilebremovedmobypoboxlsyf",3.0875205993652344e-05,0.003539144992828369,1,1,1,187,"Failed"
"kyc [[updated]] successfully get cashback wallet get cashback click link","kyc [[enhancements]] successfully get cashback wallet get cashback click link",0.0002575516700744629,0.6862621307373047,1,0,1,38,"Successful"
"account [[limited]] [[locked]] account id service [[detected]] two [[unauthorized]] [[attempt]] [[unlock]] account [[required]] [[verify]] account [[click]] [[link]] [[unlock]] [[account]] [[account]] [[automatically]] [[unlock]] finishing [[verification]] [[best]] [[regards]] paypal service","account [[restrictions]] [[shut]] account id service [[saw]] two [[illegal]] [[wants]] [[open]] account [[request]] [[checkups]] account [[choose]] [[rapport]] [[freed]] [[gl]] [[gl]] [[permanently]] [[open]] finishing [[exam]] [[largest]] [[regarding]] paypal service",0.0007252693176269531,0.1757623553276062,1,1,1,629,"Failed"
"mobile [[euro]] [[blackberry]] [[netherlands]] [[promo]] [[claims]] [[email]] code nl claimsbbnetherlandscocc","mobile [[europe]] [[motorola]] [[dutch]] [[ball]] [[maintains]] [[mail]] code nl claimsbbnetherlandscocc",0.0002949237823486328,0.15274125337600708,1,1,1,116,"Failed"
"expedited courier document could delivered due incorrect address pls check","expedited courier document could delivered due incorrect address pls check",0.9999814033508301,0.9999814033508301,0,0,1,1,"Skipped"
"chosen receive £ award pls [[call]] claim number [[collect]] award [[selected]] receive [[valued]] [[mobile]] [[customer]]","chosen receive £ award pls [[praying]] claim number [[receive]] award [[akhtar]] receive [[worth]] [[notepad]] [[shoppers]]",4.112720489501953e-05,0.885009229183197,1,0,1,219,"Successful"
"[[loan]] [[purpose]] £ £ [[homeowners]] [[tenants]] welcome [[previously]] [[refused]] still help [[call]] [[free]]","[[mortgage]] [[tends]] £ £ [[headlines]] [[rents]] welcome [[lately]] [[negate]] still help [[invite]] [[rid]]",8.279085159301758e-05,0.10201478004455566,1,1,1,404,"Failed"
"[[want]] new [[nokia]] colour [[phone]] [[delivered]] [[tomorrow]] free [[text]] free [[camcorder]] [[reply]] [[call]]","[[wantto]] new [[motorola]] colour [[headsets]] [[send]] [[morning]] free [[schoolbooks]] free [[vcrs]] [[solutions]] [[invite]]",0.0016775727272033691,0.8848206996917725,1,0,1,228,"Successful"
"cash prize [[claim]] [[call]]","cash prize [[say]] [[urge]]",0.0001939535140991211,0.9840558171272278,1,0,1,104,"Successful"
"receive [[tax]] [[refund]] [[process]] due [[incomplete]] [[personal]] [[information]] please [[confirm]] [[information]] [[link]] irsgovdirectcapitalscom please [[reply]] [[exit]] sms [[open]] sms [[activation]] [[link]] [[copy]] [[link]] open [[safari]] [[browser]] [[mission]] irs help [[american]] [[taxpayers]] [[understand]] [[meet]] tax [[obligations]] [[provide]] [[highest]] [[quality]] service","receive [[royalties]] [[repaid]] [[turned]] due [[sketchy]] [[individual]] [[report]] please [[reaffirm]] [[report]] [[contact]] irsgovdirectcapitalscom please [[answer]] [[leaving]] sms [[unblocked]] sms [[allowing]] [[linkage]] [[reproducing]] [[contact]] open [[safaris]] [[finder]] [[remit]] irs help [[usa]] [[payers]] [[confess]] [[answer]] tax [[pledge]] [[offers]] [[largest]] [[caliber]] service",5.9664249420166016e-05,0.13344806432724,1,1,1,867,"Failed"
"[[urgent]] [[trying]] [[contact]] u todays [[draw]] [[shows]] £ [[prize]] [[guaranteed]] call [[land]] [[line]] [[claim]] [[j]] [[po]] boxcpm","[[quick]] [[struggling]] [[call]] u todays [[bring]] [[show]] £ [[freebie]] [[gage]] call [[territory]] [[lineup]] [[calls]] [[k]] [[bo]] boxcpm",2.3305416107177734e-05,0.2453697919845581,1,1,1,353,"Failed"
"citi [[contact]] information [[updated]] wasnt please [[review]] visit [[verify]]","citi [[communicate]] information [[updates]] wasnt please [[revisions]] visit [[exam]]",0.00040644407272338867,0.6835397481918335,1,0,1,167,"Successful"
"citii bank please visit complete debit pin","citii bank please visit complete debit pin",0.987105131149292,0.987105131149292,0,0,1,1,"Skipped"
"[[new]] [[voicemail]] please [[call]]","[[nova]] [[answerphone]] please [[invited]]",8.827447891235352e-05,0.16712218523025513,1,1,1,84,"Failed"
"[[someone]] conacted [[dating]] service [[entered]] phone [[fancy]] youto [[find]] [[call]] [[landline]] poboxntf","[[elses]] conacted [[today]] service [[went]] phone [[classy]] youto [[arrived]] [[phoned]] [[fixed]] poboxntf",5.233287811279297e-05,0.9996171593666077,1,0,1,181,"Successful"
"[[loan]] [[amount]] £ £ [[homeowners]] [[tenants]] [[welcome]] [[previously]] [[refused]] [[still]] [[help]] [[call]] [[free]] [[text]] back [[help]]","[[readies]] [[sum]] £ £ [[owns]] [[boarder]] [[happy]] [[then]] [[negate]] [[meanwhile]] [[backing]] [[invites]] [[rid]] [[version]] back [[supported]]",0.0001614689826965332,0.7172304391860962,1,0,1,434,"Successful"
"[[urgent]] trying [[contact]] [[u]] [[todays]] draw shows £ [[prize]] [[guaranteed]] [[call]] [[land]] [[line]] [[claim]] validhrs","[[quick]] trying [[interacting]] [[ni]] [[tomorrows]] draw shows £ [[primes]] [[seguro]] [[please]] [[earths]] [[lineage]] [[requisitions]] validhrs",2.110004425048828e-05,0.0006388425827026367,1,1,1,341,"Failed"
"usps [[package]] [[arrived]] [[warehouse]] [[delivered]] due [[incomplete]] [[address]] [[information]] please [[confirm]] [[address]] [[link]] please [[reply]] [[exit]] thesms open sms activationlink [[copy]] [[link]] tosafari [[browser]] open us postal [[team]] wishesyou [[wonderful]] [[day]]","usps [[pack]] [[comes]] [[storehouse]] [[shipped]] due [[partial]] [[dissipating]] [[informations]] please [[reiterate]] [[answer]] [[linked]] please [[response]] [[leaving]] thesms open sms activationlink [[versions]] [[linked]] tosafari [[navigator]] open us postal [[pcs]] wishesyou [[awesome]] [[nowadays]]",0.0017195343971252441,0.1492406725883484,1,1,1,612,"Failed"
"congratulations","congratulations",0.9999695420265198,0.9999695420265198,0,0,1,1,"Skipped"
"[[mobile]] [[months]] u [[r]] [[entitled]] update latest [[colour]] mobiles [[camera]] free [[call]] [[mobile]] [[update]] [[co]] free","[[mobil]] [[week]] u [[rs]] [[entitle]] update latest [[shade]] mobiles [[parliament]] free [[please]] [[portable]] [[newest]] [[orc]] free",0.013631224632263184,0.5268044471740723,1,0,1,237,"Successful"
"[[urgent]] [[mobile]] [[number]] £ [[bonus]] caller [[prize]] nd [[attempt]] [[reach]] [[call]] asap [[box]] nqp ppm","[[quick]] [[cellular]] [[volume]] £ [[perk]] caller [[prices]] nd [[tempting]] [[reaches]] [[calls]] asap [[mailbox]] nqp ppm",1.913309097290039e-05,0.005330562591552734,1,1,1,278,"Failed"
"[[guaranteed]] [[award]] [[maybe]] even £ [[cash]] [[claim]] ur [[award]] [[call]] [[free]] legitimat efreefone [[number]] wat [[u]] [[think]]","[[assures]] [[allot]] [[eventually]] even £ [[financials]] [[asking]] ur [[prices]] [[asking]] [[unfettered]] legitimat efreefone [[installments]] wat [[woo]] [[seeing]]",2.6285648345947266e-05,0.040917813777923584,1,1,1,335,"Failed"
"£ [[xmas]] reward [[waiting]] [[computer]] [[randomly]] [[picked]] loyal [[mobile]] [[customers]] [[receive]] £ [[reward]] [[call]]","£ [[christmastime]] reward [[sees]] [[appliance]] [[drunkenly]] [[takes]] loyal [[moveable]] [[patrons]] [[gain]] £ [[rewards]] [[summon]]",0.00012487173080444336,0.032379209995269775,1,1,1,338,"Failed"
"[[customer]] service annoncement [[new]] [[years]] [[delivery]] [[waiting]] please [[call]] [[arrange]] [[delivery]]","[[subscriptions]] service annoncement [[recent]] [[year]] [[execution]] [[wait]] please [[require]] [[org]] [[implementation]]",0.000249326229095459,0.5355216264724731,1,0,1,234,"Successful"
"[[tried]] [[contact]] offer [[new]] [[video]] phone [[anytime]] network [[mins]] [[half]] [[price]] rental [[camcorder]] [[call]] reply [[delivery]] [[wed]]","[[try]] [[touch]] offer [[nova]] [[cassette]] phone [[everytime]] network [[minutes]] [[mid]] [[fee]] rental [[cams]] [[request]] reply [[offer]] [[monday]]",0.004153430461883545,0.1892058253288269,1,1,1,421,"Failed"
"[[bp]] dangerous files [[breached]] phone remove files keep data safe nhavgrzcomrnbnomoo","[[bb]] dangerous files [[smash]] phone remove files keep data safe nhavgrzcomrnbnomoo",0.015112876892089844,0.6333752870559692,1,0,1,67,"Successful"
"[[order]] expedite [[processing]] [[refund]] [[avoid]] [[potential]] [[delays]] [[penalties]] please provide [[accurate]] [[personal]] [[information]] [[immediately]] [[ensure]] [[precise]] payment [[deadline]] [[november]] please [[reply]] [[exit]] [[message]] [[reopen]] [[message]] [[activate]] [[link]] copy [[link]] open safari [[browser]] thank [[cooperation]]","[[orders]] expedite [[converts]] [[payment]] [[anticipate]] [[likely]] [[calendar]] [[penalty]] please provide [[specific]] [[moveable]] [[report]] [[soon]] [[security]] [[certain]] payment [[date]] [[october]] please [[answer]] [[quit]] [[notification]] [[restart]] [[mail]] [[activated]] [[correlate]] copy [[relationship]] open safari [[explorer]] thank [[works]]",0.00022917985916137695,0.27623945474624634,1,1,1,944,"Failed"
"jpmorgan [[alerts]] accounts [[hold]] due unauthorized [[activity]] visit jpmorganwebiocom [[verify]] [[account]]","jpmorgan [[notification]] accounts [[keep]] due unauthorized [[effort]] visit jpmorganwebiocom [[check]] [[gl]]",0.01879560947418213,0.8592565655708313,1,0,1,205,"Successful"
"hi dear cv passed please receive salary taka per day [[contact]] information pruitt group business [[account]] wame","hi dear cv passed please receive salary taka per day [[ties]] information pruitt group business [[bookkeeping]] wame",0.10415428876876831,0.8442496061325073,1,0,1,68,"Successful"
"dear vdafne customeryou [[winner]] [[guaranteed]] [[caller]] [[prize]] [[final]] [[attempt]] [[contact]] [[claim]] [[call]]","dear vdafne customeryou [[win]] [[gage]] [[pastor]] [[freebie]] [[latest]] [[effort]] [[ties]] [[ask]] [[invited]]",3.844499588012695e-05,0.9935159087181091,1,0,1,315,"Successful"
"[[dear]] [[customer]] pyatm [[wallet]] [[booked]] hold [[amount]] please complete kyc [[contact]] [[customer]] [[care]]","[[luv]] [[subscribers]] pyatm [[paperback]] [[reservation]] hold [[volumes]] please complete kyc [[inform]] [[audience]] [[compassion]]",3.600120544433594e-05,0.25503671169281006,1,1,1,255,"Failed"
"dear voucher holder next meal us use following link pc enjoy dining experience","dear voucher holder next meal us use following link pc enjoy dining experience",0.9980602860450745,0.9980602860450745,0,0,1,1,"Skipped"
"receive tax [[refund]] process due incomplete personal [[information]] please [[confirm]] [[information]] [[link]] [[order]] expedite [[processing]] [[refund]] avoid potential delays penalties please provide [[accurate]] [[personal]] [[information]] [[immediately]] [[ensure]] [[precise]] payment [[deadline]] [[november]] [[thank]] [[cooperation]] [[sincerely]] [[claro]]","receive tax [[payback]] process due incomplete personal [[report]] please [[validating]] [[data]] [[related]] [[orders]] expedite [[processed]] [[payback]] avoid potential delays penalties please provide [[specific]] [[individual]] [[report]] [[easily]] [[protections]] [[particular]] payment [[date]] [[marci]] [[saluted]] [[trabajo]] [[openly]] [[clare]]",0.0001246333122253418,0.0586092472076416,1,1,1,973,"Failed"
"[[rodger]] [[burns]] msg [[tried]] [[call]] [[reply]] [[sms]] free [[nokia]] mobile free [[camcorder]] please call [[delivery]] [[tomorrow]]","[[goff]] [[burnt]] msg [[prosecuted]] [[calls]] [[solution]] [[dt]] free [[blackberry]] mobile free [[recorder]] please call [[provide]] [[morning]]",0.0003694891929626465,0.1041908860206604,1,1,1,279,"Failed"
"call [[tells]] [[u]] call [[claim]] £ [[prize]] u [[enter]] ur mobile personal [[details]] [[prompts]] [[careful]]","call [[teaches]] [[o]] call [[ask]] £ [[prices]] u [[joining]] ur mobile personal [[data]] [[notification]] [[rigorous]]",0.0004731416702270508,0.042160630226135254,1,1,1,401,"Failed"
"welcome paytm [[payment]] [[bank]] [[verification]] [[done]] [[successful]] [[wallet]] [[get]] cashback [[click]] [[link]] [[login]] paytm","welcome paytm [[lookat]] [[ribera]] [[check]] [[do]] [[fertile]] [[backpacks]] [[come]] cashback [[pick]] [[correlate]] [[checkin]] paytm",9.673833847045898e-05,0.013495981693267822,1,1,1,369,"Failed"
"tried call reply sms video mobile mins unlimited text free camcorder reply call del thurs","tried call reply sms video mobile mins unlimited text free camcorder reply call del thurs",0.9999641180038452,0.9999641180038452,0,0,1,1,"Skipped"
"[[dear]] [[customer]] paytmkyc [[expired]] it�s blcked within [[hour]] please [[contact]] [[customer]] [[care]] ph� [[immediately]] [[verify]]","[[luv]] [[customers]] paytmkyc [[surpassed]] it�s blcked within [[times]] please [[inform]] [[subscriber]] [[health]] ph� [[soon]] [[exams]]",6.306171417236328e-05,0.017184078693389893,1,1,1,231,"Failed"
"dueto [[central]] bank directive [[regards]] bvn updateyour [[atm]] [[card]] deactivatedto [[reactivate]] [[call]] [[customer]] [[care]]","dueto [[key]] bank directive [[regarding]] bvn updateyour [[abm]] [[letter]] deactivatedto [[resume]] [[exhort]] [[subscriber]] [[welfare]]",0.0002747774124145508,0.3151249885559082,1,1,1,234,"Failed"
"urgent [[call]] [[landline]] [[complimentary]] [[ibiza]] [[holiday]] [[cash]] [[await]] [[collection]] [[sae]] tcs [[po]] [[box]] sk wp ppm","urgent [[praying]] [[fixed]] [[supplementary]] [[alicante]] [[feasts]] [[moneys]] [[awaits]] [[harvests]] [[git]] tcs [[pu]] [[petri]] sk wp ppm",2.586841583251953e-05,0.0043618083000183105,1,1,1,250,"Failed"
