"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[tax]] [[refund]] � [[ready]] [[claimed]] [[access]] [[refund]] [[follow]] [[steps]] [[required]] httpbitdoclaimtax","[[taxation]] [[payment]] � [[developed]] [[says]] [[admission]] [[payment]] [[obey]] [[deeds]] [[must]] httpbitdoclaimtax",0.0002421736717224121,0.04075908660888672,1,1,1,293,"Failed"
"please [[call]] [[customer]] service [[representative]] freephone ampm [[guaranteed]] £ [[cash]] £ [[prize]]","please [[phone]] [[subscribers]] service [[agent]] freephone ampm [[safe]] £ [[dollar]] £ [[cost]]",7.051229476928711e-05,0.007409989833831787,1,1,1,180,"Failed"
"englishvocabulary ululate mourn loudly shrilly ad unlimited free calls mobile try today share wid frnd","englishvocabulary ululate mourn loudly shrilly ad unlimited free calls mobile try today share wid frnd",0.5024490356445312,0.5024490356445312,0,0,1,1,"Skipped"
"[[atm]] blockdear [[customer]] due [[system]] [[upgrade]] atm [[card]] blcked [[reactivate]] [[call]] [[customer]] [[care]] [[help]]","[[abm]] blockdear [[benefiting]] due [[devices]] [[modern]] atm [[cards]] blcked [[reset]] [[require]] [[users]] [[empathy]] [[helping]]",1.4126300811767578e-05,0.0025445222854614258,1,1,1,285,"Failed"
"[[dear]] [[customer]] pyatm [[wallet]] [[booked]] [[hold]] [[amount]] please [[complete]] kyc [[contact]] [[customer]] [[care]]","[[luv]] [[customers]] pyatm [[portfolio]] [[storeroom]] [[keep]] [[figures]] please [[finish]] kyc [[inform]] [[shoppers]] [[zorg]]",1.4960765838623047e-05,0.004010677337646484,1,1,1,255,"Failed"
"usps [[package]] arrived [[warehouse]] could delivered due incomplete [[address]] information please confirm address [[link]] please [[reply]] [[exit]] text [[message]] open [[activate]] [[link]] copy [[link]] open safari [[browser]]","usps [[pack]] arrived [[storage]] could delivered due incomplete [[processing]] information please confirm address [[contact]] please [[response]] [[output]] text [[email]] open [[activated]] [[relationship]] copy [[contact]] open safari [[explorer]]",0.02561664581298828,0.6226550936698914,1,0,1,595,"Successful"
"vehicle driver historyhas [[updated]] ryxdiscod","vehicle driver historyhas [[upgrades]] ryxdiscod",0.0005357265472412109,0.9501902461051941,1,0,1,32,"Successful"
"goldviking inviting friend reply yes see stop send stop frnd","goldviking inviting friend reply yes see stop send stop frnd",0.9998348355293274,0.9998348355293274,0,0,1,1,"Skipped"
"todays vodafone [[numbers]] [[ending]] [[selected]] [[receive]] rs [[award]] [[match]] please [[call]] [[quoting]] [[claim]] [[code]] [[standard]] [[rates]] [[apply]]","todays vodafone [[figures]] [[discontinued]] [[take]] [[earn]] rs [[prices]] [[game]] please [[demand]] [[quoted]] [[requested]] [[coded]] [[switchboard]] [[rhythm]] [[run]]",1.1205673217773438e-05,0.002467930316925049,1,1,1,429,"Failed"
"win £ cash [[prize]] [[prize]] worth £","win £ cash [[prix]] [[prix]] worth £",0.0695067048072815,0.7134004235267639,1,0,1,78,"Successful"
"[[gent]] [[trying]] [[contact]] [[last]] [[weekends]] [[draw]] [[shows]] £ [[prize]] [[guaranteed]] [[call]] [[claim]] [[code]] k [[valid]] [[hrs]] ppm","[[dandy]] [[wants]] [[inform]] [[latest]] [[evenings]] [[attract]] [[show]] £ [[prices]] [[guarantee]] [[asked]] [[ask]] [[coding]] k [[decent]] [[rm]] ppm",2.014636993408203e-05,0.004071235656738281,1,1,1,367,"Failed"
"receive [[tax]] refund [[process]] due incomplete personal information order expedite processing [[refund]] avoid potential [[delays]] [[penalties]] please [[provide]] accurate [[personal]] information [[immediately]] ensure [[precise]] payment [[deadline]] [[november]] please [[reply]] [[exit]] [[message]] [[reopen]] [[message]] [[activate]] [[link]] copy [[link]] open [[safari]] browser thank [[cooperation]] [[sincerely]]","receive [[charge]] refund [[address]] due incomplete personal information order expedite processing [[payment]] avoid potential [[timeline]] [[penalty]] please [[supply]] accurate [[individual]] information [[easily]] ensure [[specific]] payment [[scheduling]] [[october]] please [[answer]] [[egress]] [[email]] [[fath]] [[email]] [[authorizes]] [[relationship]] copy [[rapport]] open [[safaris]] browser thank [[worked]] [[really]]",0.0012593865394592285,0.5218219757080078,1,0,1,1061,"Successful"
"nokia take part send nokia hgsuitelands rowwjhl","nokia take part send nokia hgsuitelands rowwjhl",0.9999881386756897,0.9999881386756897,0,0,1,1,"Skipped"
"please [[call]] immediately [[urgent]] [[message]] [[waiting]]","please [[phone]] immediately [[hurry]] [[mail]] [[wait]]",2.2172927856445312e-05,0.9976271986961365,1,0,1,159,"Successful"
"[[access]] amazon [[account]] limited due [[unusual]] [[activity]] [[login]] [[blocked]] [[device]] [[mobile]] safari [[iphone]] os [[restore]] account [[click]] [[link]] [[verify]] account within [[hours]] [[amaz]]","[[availability]] amazon [[count]] limited due [[amazing]] [[effort]] [[plugging]] [[plugged]] [[installing]] [[notepad]] safari [[facebook]] os [[restart]] account [[select]] [[contacts]] [[validate]] account within [[times]] [[beautif]]",0.00015503168106079102,0.1130407452583313,1,1,1,516,"Failed"
"[[nationwide]] [[noticed]] debit card [[recently]] used apple online [[store]] gbp please [[urgently]] [[call]] [[fraud]] preventaion intl [[reply]] sms","[[nationally]] [[mastered]] debit card [[currently]] used apple online [[retailers]] gbp please [[quickly]] [[request]] [[phoney]] preventaion intl [[response]] sms",2.7477741241455078e-05,0.03624570369720459,1,1,1,254,"Failed"
"usps [[package]] [[arrived]] warehouse [[delivered]] due incomplete address information please [[confirm]] address [[link]] please [[reply]] [[exit]] thesms open sms activationlink [[copy]] [[link]] tosafari browser open us postal [[team]] wishesyou [[wonderful]] [[day]]","usps [[bundled]] [[comes]] warehouse [[offer]] due incomplete address information please [[verify]] address [[contacts]] please [[solution]] [[output]] thesms open sms activationlink [[versions]] [[reliant]] tosafari browser open us postal [[device]] wishesyou [[awesome]] [[time]]",0.0001049041748046875,0.0029547810554504395,1,1,1,610,"Failed"
"mila [[age]] [[blonde]] new uk [[look]] [[sex]] uk [[guys]] [[u]] like [[fun]] [[text]] mtalk pptxt st [[free]] £ [[increments]] help","mila [[elder]] [[buxom]] new uk [[believe]] [[sexes]] uk [[boys]] [[ou]] like [[hoot]] [[schoolbooks]] mtalk pptxt st [[gratuitous]] £ [[grows]] help",2.6464462280273438e-05,0.8529417514801025,1,0,1,317,"Successful"
"private [[account]] [[statement]] [[shows]] unredeemed [[bonus]] [[points]] [[claim]] [[call]] identifier code [[expires]]","private [[ledger]] [[report]] [[show]] unredeemed [[compensation]] [[issues]] [[citing]] [[plea]] identifier code [[culminates]]",1.055002212524414e-05,6.330013275146484e-05,1,1,1,301,"Failed"
"dear sir bank card blocked [[updated]] yet want update atm card please [[contact]]","dear sir bank card blocked [[current]] yet want update atm card please [[touch]]",0.009607136249542236,0.8764041066169739,1,0,1,71,"Successful"
"freemsg todays day ready im live town love sex fun games netcollex [[ltd]] p per msg reply stop end","freemsg todays day ready im live town love sex fun games netcollex [[narrow]] p per msg reply stop end",0.20308876037597656,0.9715747237205505,1,0,1,21,"Successful"
"uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden","uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden",0.9960925579071045,0.9960925579071045,0,0,1,1,"Skipped"
"dear vdafne customeryou [[winner]] [[guaranteed]] [[caller]] [[prize]] [[final]] [[attempt]] [[contact]] [[claim]] [[call]]","dear vdafne customeryou [[victory]] [[secures]] [[vicar]] [[cost]] [[last]] [[sues]] [[inform]] [[claiming]] [[appeal]]",1.2099742889404297e-05,0.00031954050064086914,1,1,1,322,"Failed"
"[[winner]] [[u]] [[specially]] [[selected]] receive £ [[holiday]] [[flights]] [[inc]] [[speak]] live [[operator]] [[claim]] pmin","[[earns]] [[umm]] [[mainly]] [[decided]] receive £ [[festival]] [[thefts]] [[ltd]] [[schmooze]] live [[operating]] [[ask]] pmin",8.64267349243164e-06,0.00028330087661743164,1,1,1,258,"Failed"
"[[receive]] [[tax]] [[refund]] [[process]] due [[incomplete]] personal information please [[confirm]] information [[link]] please [[reply]] [[exit]] sms open sms [[activation]] [[link]] [[copy]] [[link]] open safari browser [[mission]] [[irs]] [[help]] american [[taxpayers]] [[understand]] meet tax [[obligations]] [[provide]] [[highest]] quality service","[[enjoy]] [[royalties]] [[refunds]] [[lawsuits]] due [[sketchy]] personal information please [[verify]] information [[contacts]] please [[answering]] [[outgoing]] sms open sms [[lets]] [[contact]] [[photocopies]] [[contact]] open safari browser [[chore]] [[pri]] [[helping]] american [[shareholder]] [[appreciate]] meet tax [[homework]] [[offers]] [[biggest]] quality service",1.823902130126953e-05,0.009808778762817383,1,1,1,875,"Failed"
"chance reality [[fantasy]] show call p per min ntt ltd po box croydon cr wb national rate call","chance reality [[whim]] show call p per min ntt ltd po box croydon cr wb national rate call",0.05229228734970093,0.7994007468223572,1,0,1,53,"Successful"
"usps [[package]] [[arrived]] warehouse [[delivered]] due [[incomplete]] [[address]] [[information]] please [[confirm]] [[address]] [[link]] within [[hours]] please [[reply]] [[exit]] sms open sms [[activation]] [[link]] [[copy]] [[link]] safari browser open [[us]] postal [[team]] [[wishes]] [[wonderful]] day","usps [[packs]] [[come]] warehouse [[send]] due [[partial]] [[handled]] [[info]] please [[validate]] [[handled]] [[connects]] within [[time]] please [[response]] [[leave]] sms open sms [[allow]] [[rapport]] [[copying]] [[contact]] safari browser open [[we]] postal [[group]] [[hope]] [[fabulous]] day",0.02703195810317993,0.42067140340805054,1,1,1,734,"Failed"
"[[urgent]] message cibc account [[holder]] kindly [[login]] secure server check information� pianostudiocomcibcfullzinternet support","[[fast]] message cibc account [[malek]] kindly [[register]] secure server check information� pianostudiocomcibcfullzinternet support",2.1159648895263672e-05,0.9938121438026428,1,0,1,72,"Successful"
"please [[call]] [[customer]] service representative ampm wn [[guaranteed]] [[cash]] [[prize]] rs flpkart [[team]]","please [[phone]] [[subscribers]] service representative ampm wn [[safer]] [[fund]] [[cost]] rs flpkart [[task]]",2.3245811462402344e-05,0.0010702013969421387,1,1,1,225,"Failed"
"[[guaranteed]] £ [[award]] even £ cashto [[claim]] ur [[award]] [[call]] free stop getstop [[php]] [[rg]] jx","[[assuring]] £ [[reward]] even £ cashto [[say]] ur [[bonus]] [[invited]] free stop getstop [[asp]] [[gr]] jx",5.352497100830078e-05,0.836185097694397,1,0,1,208,"Successful"
"dont forget place many free requests stchoicecouk wish information call","dont forget place many free requests stchoicecouk wish information call",0.9996482729911804,0.9996482729911804,0,0,1,1,"Skipped"
"[[chase]] bank [[alert]] [[detected]] [[unusual]] [[attempt]] mall dr [[unit]] obo [[jersey]] [[city]] [[nj]] please use [[secured]] [[link]] [[verify]] [[identity]] [[secure]] account","[[chased]] bank [[alarm]] [[faced]] [[bizarre]] [[wants]] mall dr [[drive]] obo [[sweat]] [[mayor]] [[trenton]] please use [[security]] [[contact]] [[check]] [[identities]] [[surer]] account",5.173683166503906e-05,0.7502012252807617,1,0,1,463,"Successful"
"free entry grprizes wkly comp chance win latest nokia psp £ cash every wktxt great http","free entry grprizes wkly comp chance win latest nokia psp £ cash every wktxt great http",0.9998582005500793,0.9998582005500793,0,0,1,1,"Skipped"
"free gift waiting collected simply call","free gift waiting collected simply call",0.9964608550071716,0.9964608550071716,0,0,1,1,"Skipped"
"[[important]] message final contact [[attempt]] important messages [[waiting]] [[customer]] [[claims]] dept [[expires]] [[call]]","[[big]] message final contact [[search]] important messages [[hoping]] [[users]] [[request]] dept [[finishes]] [[praying]]",2.765655517578125e-05,0.5639448165893555,1,0,1,299,"Successful"
"last chance [[claim]] ur £ [[worth]] discount [[vouchers]] [[today]] text shop savamob offers mobile [[cs]] savamob pobox muz £ sub","last chance [[say]] ur £ [[helpful]] discount [[tickets]] [[day]] text shop savamob offers mobile [[mh]] savamob pobox muz £ sub",4.3451786041259766e-05,0.6059523224830627,1,0,1,168,"Successful"
"want new video phone anytime network mins inclusive video calls downloads per week free deltomorrow call reply","want new video phone anytime network mins inclusive video calls downloads per week free deltomorrow call reply",0.999403715133667,0.999403715133667,0,0,1,1,"Skipped"
"[[dear]] paytm [[customer]] paytm kyc [[expired]] [[contact]] [[customer]] [[care]] [[immediately]] [[account]] [[block]] within hr [[thank]] paytm [[team]]","[[invaluable]] paytm [[customers]] paytm kyc [[exceeds]] [[touch]] [[users]] [[health]] [[faster]] [[accounts]] [[lockup]] within hr [[recognise]] paytm [[computer]]",3.7729740142822266e-05,0.0004807710647583008,1,1,1,297,"Failed"
"please [[call]] [[customer]] service [[representative]] freephone ampm [[guaranteed]] £ [[cash]] £ [[prize]]","please [[phone]] [[subscribers]] service [[agent]] freephone ampm [[safe]] £ [[dollar]] £ [[cost]]",7.051229476928711e-05,0.007409989833831787,1,1,1,180,"Failed"
"mystery shopper job offer available area earn per taskread apply","mystery shopper job offer available area earn per taskread apply",0.888164758682251,0.888164758682251,0,0,1,1,"Skipped"
"txt call claim [[reward]] hours talk time use phone subscribegbpmnth inc hrs stoptxtstop","txt call claim [[benefits]] hours talk time use phone subscribegbpmnth inc hrs stoptxtstop",0.005404174327850342,0.7363152503967285,1,0,1,59,"Successful"
"delivery service provide [[correct]] [[delivery]] [[address]] avoid [[delay]] receiving [[goods]] due [[incomplete]] [[door]] [[number]] [[replying]] [[ok]] [[reconfirm]] address please update [[timely]]","delivery service provide [[suitable]] [[supply]] [[meet]] avoid [[adjourn]] receiving [[supplies]] due [[unfinished]] [[mun]] [[lot]] [[meet]] [[yah]] [[restate]] address please update [[soon]]",1.8417835235595703e-05,0.6674758195877075,1,0,1,409,"Successful"
"receive [[tax]] [[refund]] [[process]] due [[incomplete]] personal information please [[confirm]] information [[link]] [[mission]] [[irs]] help [[american]] [[taxpayers]] [[understand]] [[meet]] [[tax]] [[obligations]] provi [[view]]","receive [[taxes]] [[payment]] [[treated]] due [[inadequate]] personal information please [[validate]] information [[contact]] [[mandates]] [[pi]] help [[usa]] [[taxpayer]] [[comprehension]] [[answer]] [[charge]] [[schoolwork]] provi [[watching]]",1.3828277587890625e-05,0.010616600513458252,1,1,1,557,"Failed"
"[[important]] [[message]] westpac [[safety]] [[customers]] due [[recent]] covid virus customers [[required]] [[review]] update personal [[details]] [[unable]] [[use]] westpac [[services]] [[done]] please go https westpacmobileccupdate [[call]] us","[[main]] [[email]] westpac [[security]] [[client]] due [[current]] covid virus customers [[require]] [[overhaul]] update personal [[information]] [[able]] [[usage]] westpac [[service]] [[implemented]] please go https westpacmobileccupdate [[phone]] us",5.2094459533691406e-05,0.6821120977401733,1,0,1,451,"Successful"
"navyfederalgbfpqfor protection placed hold accountvisit verify","navyfederalgbfpqfor protection placed hold accountvisit verify",0.9986751079559326,0.9986751079559326,0,0,1,1,"Skipped"
"hi steven malone [[identified]] unusual activity account [[log]] via [[secure]] ink [[avoid]] account [[suspension]] httplnatwestauthxyz","hi steven malone [[describes]] unusual activity account [[inscription]] via [[ensuring]] ink [[prevent]] account [[break]] httplnatwestauthxyz",0.0010042190551757812,0.5719281435012817,1,0,1,191,"Successful"
"dear friend bitcoin trading study group","dear friend bitcoin trading study group",0.9994630813598633,0.9994630813598633,0,0,1,1,"Skipped"
"amazoncom amazon otp share anyone [[didnt]] [[make]] [[request]] [[login]] verif otherwise ignore message amazon [[team]]","amazoncom amazon otp share anyone [[dont]] [[get]] [[asking]] [[passwords]] verif otherwise ignore message amazon [[group]]",0.0003725290298461914,0.06974458694458008,1,1,1,255,"Failed"
"[[urgent]] [[nd]] [[attempt]] [[contact]] uu £[[call]] [[b]] tcsbcmwcnxxcallcostppmmobilesvary [[max]]£","[[rapid]] [[dna]] [[experiments]] [[interacts]] uu £[[invites]] [[iv]] tcsbcmwcnxxcallcostppmmobilesvary [[maximum]]£",1.8596649169921875e-05,0.0004152655601501465,1,1,1,170,"Failed"
"name theresa milion [[dollar]] transfer charity work help poor ones ur place india contact memeatheresamariegmailcom","name theresa milion [[money]] transfer charity work help poor ones ur place india contact memeatheresamariegmailcom",0.07200795412063599,0.790442943572998,1,0,1,33,"Successful"
"dear passed interview average tk received every day contact","dear passed interview average tk received every day contact",0.999912679195404,0.999912679195404,0,0,1,1,"Skipped"
"todays vodafone [[numbers]] [[ending]] [[selected]] [[receive]] rs [[award]] [[match]] please [[call]] [[quoting]] [[claim]] [[code]] [[standard]] [[rates]] [[apply]]","todays vodafone [[figures]] [[discontinued]] [[take]] [[earn]] rs [[prices]] [[game]] please [[demand]] [[quoted]] [[requested]] [[coded]] [[switchboard]] [[rhythm]] [[run]]",1.1205673217773438e-05,0.002467930316925049,1,1,1,429,"Failed"
"[[rs]] [[mg]] federl [[return]] wsbn [[rs]] [[dont]] worry [[weii]] help fx itclick slutacidspp","[[rupees]] [[mils]] federl [[reimbursed]] wsbn [[rupees]] [[theres]] worry [[gahhh]] help fx itclick slutacidspp",2.771615982055664e-05,0.0010302066802978516,1,1,1,222,"Failed"
"[[urgent]] [[mobile]] [[awarded]] £ [[bonus]] [[caller]] [[prize]] [[final]] [[attempt]] [[contact]] [[u]] [[call]]","[[punctual]] [[cells]] [[posted]] £ [[rewards]] [[vicar]] [[rewarding]] [[latest]] [[wants]] [[relationship]] [[ou]] [[phone]]",1.0728836059570312e-05,0.002569854259490967,1,1,1,303,"Failed"
"[[dear]] [[customer]] pyatm [[wallet]] [[booked]] [[hold]] [[amount]] please [[complete]] kyc [[contact]] [[customer]] [[care]]","[[luv]] [[customers]] pyatm [[portfolio]] [[storeroom]] [[keep]] [[figures]] please [[finish]] kyc [[inform]] [[shoppers]] [[zorg]]",1.4960765838623047e-05,0.004010677337646484,1,1,1,255,"Failed"
"[[want]] [[new]] [[video]] [[handset]] anytime network [[mins]] [[half]] [[price]] line rental [[camcorder]] reply call delivery [[tomorrow]]","[[wish]] [[nova]] [[movies]] [[cell]] anytime network [[min]] [[semester]] [[charge]] line rental [[video]] reply call delivery [[tommorrow]]",9.09566879272461e-05,0.05199247598648071,1,1,1,290,"Failed"
"usps package arrived warehouse delivered due incomplete address informationconfirm address link copy link safari browser open","usps package arrived warehouse delivered due incomplete address informationconfirm address link copy link safari browser open",0.9999256134033203,0.9999256134033203,0,0,1,1,"Skipped"
"free [[message]] activate free text messages replying message word free [[terms]] [[conditions]] [[visit]]","free [[msg]] activate free text messages replying message word free [[words]] [[disease]] [[voyager]]",9.864568710327148e-05,0.5364879369735718,1,0,1,128,"Successful"
"sorry missed [[call]] lets talk time im","sorry missed [[ask]] lets talk time im",0.00016099214553833008,0.9999834895133972,1,0,1,23,"Successful"
"[[urgent]] mobile [[awarded]] £ [[bonus]] [[caller]] [[prize]] nd [[attempt]] [[contact]] [[call]] boxqu [[bt]] national rate","[[instant]] mobile [[delivered]] £ [[perk]] [[pastor]] [[cost]] nd [[search]] [[touch]] [[phone]] boxqu [[lv]] national rate",9.000301361083984e-06,0.06723862886428833,1,1,1,324,"Failed"
"usps package arrived warehouse delivered due incomplete address informationconfirm address link copy link safari browser open","usps package arrived warehouse delivered due incomplete address informationconfirm address link copy link safari browser open",0.9999256134033203,0.9999256134033203,0,0,1,1,"Skipped"
"[[important]] [[customer]] service [[announcement]] [[premier]] [[call]] freephone","[[big]] [[providers]] service [[ads]] [[chancellor]] [[phone]] freephone",4.166364669799805e-05,0.7099531888961792,1,0,1,177,"Successful"
"[[receive]] [[tax]] [[refund]] [[process]] due [[incomplete]] personal information please [[confirm]] information [[link]] please [[reply]] [[exit]] sms open sms [[activation]] [[link]] [[copy]] [[link]] open safari browser [[mission]] [[irs]] [[help]] american [[taxpayers]] [[understand]] meet tax [[obligations]] [[provide]] [[highest]] quality service","[[enjoy]] [[royalties]] [[refunds]] [[lawsuits]] due [[sketchy]] personal information please [[verify]] information [[contacts]] please [[answering]] [[outgoing]] sms open sms [[lets]] [[contact]] [[photocopies]] [[contact]] open safari browser [[chore]] [[pri]] [[helping]] american [[shareholder]] [[appreciate]] meet tax [[homework]] [[offers]] [[biggest]] quality service",1.823902130126953e-05,0.009808778762817383,1,1,1,875,"Failed"
"phone comprimised click link remove pbizzzcomjrci","phone comprimised click link remove pbizzzcomjrci",0.999996542930603,0.999996542930603,0,0,1,1,"Skipped"
"[[guaranteed]] £ [[cash]] £ [[prize]] [[claim]] [[yr]] [[prize]] [[call]] [[customer]] service [[representative]] ampm","[[security]] £ [[finance]] £ [[premium]] [[ask]] [[year]] [[cost]] [[invite]] [[users]] service [[represent]] ampm",3.993511199951172e-05,0.0048937201499938965,1,1,1,274,"Failed"
"please [[call]] [[customer]] service representative ampm wn [[guaranteed]] [[cash]] [[prize]] rs flpkart [[team]]","please [[phone]] [[subscribers]] service representative ampm wn [[safer]] [[fund]] [[cost]] rs flpkart [[task]]",2.3245811462402344e-05,0.0010702013969421387,1,1,1,225,"Failed"
"[[valued]] [[customer]] pleased [[advise]] following [[recent]] [[review]] mobile [[awarded]] rs [[bonus]] [[prize]] [[call]]","[[interest]] [[benefiting]] pleased [[inform]] following [[novel]] [[considering]] mobile [[gave]] rs [[compensation]] [[cost]] [[phone]]",2.7060508728027344e-05,0.010547816753387451,1,1,1,392,"Failed"
"[[winner]] u [[specially]] [[selected]] [[receive]] £ cash [[holiday]] [[flights]] inc [[speak]] live [[operator]] [[claim]]","[[earns]] u [[basically]] [[choose]] [[elicit]] £ cash [[shindig]] [[thefts]] inc [[schmooze]] live [[operandi]] [[say]]",7.808208465576172e-06,0.6313605308532715,1,0,1,251,"Successful"
"[[urgent]] dear flpkart [[customer]] [[trying]] [[contact]] [[last]] [[weekends]] [[draw]] [[shows]] wn rs [[prize]] [[guaranteed]] [[call]] [[claim]] [[code]] n [[valid]] [[hrs]]","[[forthwith]] dear flpkart [[shoppers]] [[aspires]] [[approached]] [[latest]] [[week]] [[attract]] [[show]] wn rs [[prices]] [[upheld]] [[phone]] [[saying]] [[encrypt]] n [[reasonable]] [[hour]]",1.4424324035644531e-05,0.0015618205070495605,1,1,1,397,"Failed"
"[[winner]] [[specially]] [[selected]] [[receive]] £ [[cash]] £ [[award]] [[speak]] live [[operator]] [[claim]] [[call]] ampm [[cost]] [[p]]","[[earns]] [[extremely]] [[take]] [[earn]] £ [[money]] £ [[premium]] [[talk]] live [[operating]] [[asking]] [[ask]] ampm [[spending]] [[rs]]",1.9252300262451172e-05,0.03818321228027344,1,1,1,407,"Failed"
"[[important]] information orange [[user]] xxxxxx today ur lucky day find log onto theres fantastic prizeawaiting","[[momentous]] information orange [[eaters]] xxxxxx today ur lucky day find log onto theres fantastic prizeawaiting",2.7477741241455078e-05,0.5270861387252808,1,0,1,74,"Successful"
"usps [[package]] [[arrived]] [[warehouse]] [[delivered]] due [[incomplete]] address information please confirm address [[link]] within hours uspsuspsbgforg please [[reply]] [[exit]] [[sms]] [[open]] sms [[activation]] [[link]] copy [[link]] [[browser]] open us postal [[team]] [[wishes]] [[wonderful]] day","usps [[parcel]] [[came]] [[storehouse]] [[send]] due [[unfinished]] address information please confirm address [[contacted]] within hours uspsuspsbgforg please [[answer]] [[leave]] [[sm]] [[unlock]] sms [[lets]] [[contacted]] copy [[connection]] [[navigate]] open us postal [[group]] [[want]] [[delicious]] day",0.009160935878753662,0.5061770677566528,1,0,1,667,"Successful"
"hold paytm [[amount]] sometime [[complete]] paytm kyc paytm [[office]] [[ph]]","hold paytm [[tonnage]] sometime [[fulfil]] paytm kyc paytm [[secretariat]] [[ww]]",6.216764450073242e-05,0.00013774633407592773,1,1,1,124,"Failed"
"[[winner]] [[valued]] network [[customer]] [[selected]] receivea £ [[prize]] [[reward]] [[claim]] [[call]] [[claim]] [[code]] kl [[valid]] [[hours]]","[[won]] [[assessment]] network [[subscriptions]] [[options]] receivea £ [[cost]] [[pay]] [[argue]] [[phone]] [[complaints]] [[encode]] kl [[good]] [[times]]",2.0444393157958984e-05,0.0049746036529541016,1,1,1,464,"Failed"
"ozow [[payment]] [[payment]] [[sent]] [[via]] sars annual [[return]] [[link]] [[payment]] creditcheque [[account]] fsp tcs apply","ozow [[pays]] [[wages]] [[consignment]] [[per]] sars annual [[yield]] [[tied]] [[premiums]] creditcheque [[ledgers]] fsp tcs apply",2.682209014892578e-05,0.00011473894119262695,1,1,1,326,"Failed"
"earn btc investment every day come join us","earn btc investment every day come join us",0.9999869465827942,0.9999869465827942,0,0,1,1,"Skipped"
