"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[sorry]] [[delivery]] [[address]] [[wrong]] [[package]] [[stopped]] please [[update]] [[address]] rebrandlyusp","[[alibis]] [[offered]] [[adress]] [[unsound]] [[modules]] [[discontinued]] please [[refresher]] [[combating]] rebrandlyusp",5.0187110900878906e-05,0.3507659435272217,1,1,1,294,"Failed"
"private [[account]] [[statement]] [[shows]] unredeemed [[points]] [[call]] identifier [[code]] [[expires]]","private [[accountants]] [[languages]] [[exemplifies]] unredeemed [[dotted]] [[exhort]] identifier [[cryptography]] [[maturity]]",3.886222839355469e-05,0.5567225813865662,1,0,1,232,"Successful"
"[[loan]] inr [[homeowners]] tenants welcome previously refused still help [[call]] free","[[readies]] inr [[malek]] tenants welcome previously refused still help [[dawa]] free",4.0590763092041016e-05,0.6954065561294556,1,0,1,116,"Successful"
"[[urgent]] please [[call]] [[landline]] [[complimentary]] [[lux]] [[costa]] [[del]] [[sol]] [[holiday]] £ [[cash]] [[await]] [[collection]] ppm [[sae]] tcs [[james]] ehrr","[[punctual]] please [[calls]] [[static]] [[ancillary]] [[deluxe]] [[coasts]] [[dell]] [[terrestrial]] [[eid]] £ [[funding]] [[pending]] [[specimens]] ppm [[tig]] tcs [[song]] ehrr",1.71661376953125e-05,0.031363487243652344,1,1,1,278,"Failed"
"shipment awbdmuio [[reverted]] [[reschedule]] go","shipment awbdmuio [[comeback]] [[scheduling]] go",3.838539123535156e-05,0.9774070382118225,1,0,1,66,"Successful"
"action [[required]] account [[overdue]] toll [[notice]] take action","action [[ought]] account [[tardy]] toll [[view]] take action",5.227327346801758e-05,0.7141937017440796,1,0,1,106,"Successful"
"pres [[trump]] [[final]] time ill [[reach]] need update [[voter]] verification survey right take [[canvass]] replystoptoend","pres [[hustler]] [[ultima]] time ill [[attain]] need update [[poll]] verification survey right take [[bid]] replystoptoend",2.4199485778808594e-05,0.5678353309631348,1,0,1,120,"Successful"
"[[shop]] [[till]] [[u]] [[drop]] either k k £ [[cash]] £ [[travel]] [[voucher]] [[call]]","[[depot]] [[tad]] [[umm]] [[decline]] either k k £ [[liquids]] £ [[passengers]] [[bono]] [[require]]",6.663799285888672e-05,0.01623600721359253,1,1,1,249,"Failed"
"[[receive]] [[tax]] [[refund]] [[process]] due [[incomplete]] personal [[information]] please [[confirm]] [[information]] [[link]] [[mission]] [[irs]] [[help]] [[american]] [[taxpayers]] [[understand]] [[meet]] [[tax]] [[obligations]] [[provide]] [[highest]] [[quality]] [[service]]","[[enjoy]] [[charging]] [[returned]] [[addresses]] due [[defective]] personal [[report]] please [[validate]] [[report]] [[liens]] [[mandates]] [[sri]] [[allow]] [[usa]] [[payers]] [[confess]] [[answer]] [[taxes]] [[schoolwork]] [[bringing]] [[stricter]] [[qualifications]] [[department]]",2.6702880859375e-05,0.016318142414093018,1,1,1,615,"Failed"
"[[sam]] [[registration]] [[received]] [[click]] complete [[process]] httprghstusxri reply stop opt future texts","[[samwise]] [[enroll]] [[hosts]] [[select]] complete [[instance]] httprghstusxri reply stop opt future texts",6.771087646484375e-05,0.5942835211753845,1,0,1,164,"Successful"
"[[important]] [[information]] orange user [[today]] [[lucky]] dayfind [[log]] onto theres [[fantastic]] [[surprise]] [[awaiting]]","[[main]] [[notification]] orange user [[sonntag]] [[happiest]] dayfind [[enrollment]] onto theres [[great]] [[consternation]] [[sufferance]]",1.6033649444580078e-05,0.9939196109771729,1,0,1,259,"Successful"
"[[congratulations]] [[thanks]] good [[friend]] u £ [[xmas]] [[prize]] [[claim]] easy [[call]] [[p]] per [[minute]] btnationalrate","[[thanks]] [[pardon]] good [[soulmates]] u £ [[christmastime]] [[prices]] [[calls]] easy [[calls]] [[w]] per [[hour]] btnationalrate",2.0444393157958984e-05,0.05975222587585449,1,1,1,322,"Failed"
"uspostal msg [[package]] hold invalid [[recipient]] address [[fill]] [[correct]] address info [[link]]","uspostal msg [[tracts]] hold invalid [[receivers]] address [[refilling]] [[mend]] address info [[bind]]",8.684396743774414e-05,0.9170132875442505,1,0,1,161,"Successful"
"[[unusual]] [[activity]] [[weve]] locked amazon account due [[unusual]] [[activity]] new [[login]] mozilla firefox [[system]] locked amazon [[account]] security [[reasons]] [[unlock]] amazon account please verify identity cdadbfe verify identity hours amazon account [[terminated]]","[[inquisitive]] [[steps]] [[ihave]] locked amazon account due [[inquisitive]] [[gestures]] new [[register]] mozilla firefox [[diets]] locked amazon [[accounting]] security [[considerations]] [[liberation]] amazon account please verify identity cdadbfe verify identity hours amazon account [[interrupt]]",3.606081008911133e-05,0.608191967010498,1,0,1,381,"Successful"
"[[dear]] vdafne customeryou [[winner]] [[guaranteed]] [[caller]] [[prize]] [[final]] [[attempt]] [[contact]] [[claim]] [[call]]","[[invaluable]] vdafne customeryou [[earn]] [[protected]] [[pastor]] [[winner]] [[last]] [[experiments]] [[interacts]] [[calls]] [[invite]]",2.282857894897461e-05,0.6472792625427246,1,0,1,322,"Successful"
"hello im michael hendrix opn [[architects]] inc [[found]] contact indeed employment [[resume]] [[need]] virtual [[data]] clerk employees personal assistant services pay weekly details [[click]] [[link]] [[read]] apply","hello im michael hendrix opn [[developers]] inc [[deems]] contact indeed employment [[reboot]] [[would]] virtual [[statistics]] clerk employees personal assistant services pay weekly details [[linc]] [[contact]] [[lu]] apply",0.00013828277587890625,0.5040014982223511,1,0,1,253,"Successful"
"usps [[package]] arrived warehouse [[delivered]] due [[incomplete]] address information please [[confirm]] [[address]] [[link]] within [[hours]] please [[reply]] exit sms open sms [[activation]] [[link]] [[copy]] [[link]] safari browser [[open]] us postal team [[wishes]] wonderful [[day]]","usps [[packets]] arrived warehouse [[dispatched]] due [[partial]] address information please [[emphasize]] [[settling]] [[links]] within [[schedule]] please [[answering]] exit sms open sms [[empowerment]] [[tied]] [[copying]] [[contact]] safari browser [[inaugural]] us postal team [[yearns]] wonderful [[nowadays]]",0.006690502166748047,0.5282402634620667,1,0,1,515,"Successful"
"[[winner]] [[u]] specially [[selected]] receive £ [[cash]] speak [[live]] [[operator]] [[claim]]","[[earns]] [[umm]] specially [[mukhtar]] receive £ [[moneys]] speak [[survive]] [[operating]] [[ask]]",3.421306610107422e-05,0.8654612302780151,1,0,1,199,"Successful"
"order expedite processing refund avoid potential delays penalties please provide accurate personal information immediately ensure precise payment [[deadline]] [[november]] [[thank]] [[cooperation]] sincerely","order expedite processing refund avoid potential delays penalties please provide accurate personal information immediately ensure precise payment [[time]] [[jan]] [[praise]] [[concert]] sincerely",4.3511390686035156e-05,0.5105428695678711,1,0,1,149,"Successful"
"[[free]] [[st]] [[week]] [[entry]] textpod [[chance]] win [[gb]] ipod £ [[cash]] every wk txt vpod tscs custcare","[[rid]] [[san]] [[chou]] [[scripture]] textpod [[chauncey]] win [[megs]] ipod £ [[financing]] every wk txt vpod tscs custcare",0.0004482865333557129,0.5881180763244629,1,0,1,169,"Successful"
"[[votre]] colis été envoyé veuillez [[le]] vérifier et [[le]] recevoir","[[où]] colis été envoyé veuillez [[li]] vérifier et [[du]] recevoir",5.048513412475586e-05,0.00032788515090942383,1,1,1,62,"Failed"
"[[urgent]] ukgov [[issued]] [[payment]] gbp residents part promise battle covid tap httpsukcovidwebredirectorgto apply","[[quick]] ukgov [[broadcasts]] [[checkout]] gbp residents part promise battle covid tap httpsukcovidwebredirectorgto apply",1.704692840576172e-05,0.6584951877593994,1,0,1,104,"Successful"
"[[congrats]] [[mobile]] g videophones r [[call]] videochat wid ur mates play java games dload polyh music noline rentl bx [[ip]] pm","[[attaboy]] [[mobil]] g videophones r [[dawa]] videochat wid ur mates play java games dload polyh music noline rentl bx [[ye]] pm",2.4616718292236328e-05,0.6883376836776733,1,0,1,127,"Successful"
"[[jeremy]] still amazon [[rewards]] [[credit]] vfzcinfockqpozrvxi see [[buy]] [[expires]] vfzcinfockqpozrvxi","[[bermudez]] still amazon [[payoffs]] [[debt]] vfzcinfockqpozrvxi see [[get]] [[ceasing]] vfzcinfockqpozrvxi",4.094839096069336e-05,0.9893984794616699,1,0,1,147,"Successful"
"receive tax [[refund]] process due incomplete personal information please [[confirm]] information [[link]] order [[expedite]] processing refund avoid potential delays penalties please provide accurate personal information immediately ensure precise payment [[deadline]] [[november]] [[thank]] [[cooperation]] sincerely","receive tax [[payout]] process due incomplete personal information please [[emphasizing]] information [[tied]] order [[hurry]] processing refund avoid potential delays penalties please provide accurate personal information immediately ensure precise payment [[scheduling]] [[marci]] [[praise]] [[concert]] sincerely",6.783008575439453e-05,0.5502334833145142,1,0,1,327,"Successful"
"ripped get [[mobile]] content [[call]] polytruepixringtonesgames six [[downloads]]","ripped get [[cellular]] content [[dawa]] polytruepixringtonesgames six [[discharge]]",0.03521686792373657,0.7692440748214722,1,0,1,93,"Successful"
"[[carrier]] [[unable]] deliver order shipping information [[missing]] house [[number]] [[check]] please prhomitaddrinfomfwe o°","[[teleporter]] [[conceivable]] deliver order shipping information [[outof]] house [[quantum]] [[checkups]] please prhomitaddrinfomfwe o°",3.808736801147461e-05,0.6748414039611816,1,0,1,160,"Successful"
"[[someone]] [[u]] know asked dating service [[contact]] cant [[guess]] call [[revealed]] po box wu","[[persons]] [[xin]] know asked dating service [[calling]] cant [[wagering]] call [[display]] po box wu",6.99162483215332e-05,0.7501686215400696,1,0,1,174,"Successful"
"free [[text]] msgs [[text]] ok call [[nd]] well credit account","free [[laws]] msgs [[schoolbooks]] ok call [[na]] well credit account",0.00013649463653564453,0.9980289936065674,1,0,1,67,"Successful"
"amazon account locked [[recently]] [[received]] multiple failed [[login]] [[attempts]] [[account]] [[recover]] account immediately click [[link]] [[bellow]]","amazon account locked [[currently]] [[host]] multiple failed [[register]] [[strove]] [[count]] [[restore]] account immediately click [[connecting]] [[bellowing]]",0.00024330615997314453,0.5238537788391113,1,0,1,210,"Successful"
"dear voucher [[holder]] [[claim]] [[weeks]] offer pc please [[go]] tscs [[apply]] stop [[texts]] txt stop","dear voucher [[owners]] [[calls]] [[chau]] offer pc please [[skip]] tscs [[apps]] stop [[schoolbooks]] txt stop",0.017478525638580322,0.9620397686958313,1,0,1,155,"Successful"
"[[regret]] [[inform]] netflix membership [[placed]] hold due issues billing information [[kindly]] request update billing information soon [[possible]] continue using account without [[interruption]] [[using]] account [[normally]] please [[follow]] [[instructions]] click link netflix services","[[sad]] [[told]] netflix membership [[billeted]] hold due issues billing information [[nicely]] request update billing information soon [[achievable]] continue using account without [[stopping]] [[utilize]] account [[mostly]] please [[overseen]] [[guidebook]] click link netflix services",0.10868901014328003,0.5328423976898193,1,0,1,353,"Successful"
"[[records]] indicate u maybe [[entitled]] pounds [[compensation]] [[accident]] claim free [[reply]] [[claim]] msg stop txt stop","[[album]] indicate u maybe [[approved]] pounds [[payroll]] [[lesions]] claim free [[reactions]] [[dunning]] msg stop txt stop",5.2928924560546875e-05,0.5289648771286011,1,0,1,219,"Successful"
"[[update]] [[message]] userlog verity [[login]] [[choose]] [[existing]] [[questions]] answers [[correctly]] click omtdmobile [[internet]] [[support]] [[team]]","[[modernize]] [[mail]] userlog verity [[passwords]] [[pick]] [[current]] [[affairs]] answers [[well]] click omtdmobile [[lnternet]] [[supports]] [[pcs]]",4.2438507080078125e-05,0.5104031562805176,1,0,1,299,"Successful"
"[[receive]] [[tax]] [[refund]] process due [[incomplete]] [[personal]] information please confirm information [[link]] please [[reply]] [[exit]] [[sms]] open sms [[activation]] [[link]] [[copy]] [[link]] open safari [[browser]] [[mission]] irs [[help]] [[american]] [[taxpayers]] [[understand]] [[meet]] [[tax]] [[obligations]] [[provide]] [[highest]] [[quality]] [[service]]","[[earn]] [[attorney]] [[returns]] process due [[deficient]] [[moveable]] information please confirm information [[contact]] please [[solution]] [[abandoning]] [[dt]] open sms [[lets]] [[ties]] [[versions]] [[ties]] open safari [[crewmen]] [[remit]] irs [[aides]] [[usa]] [[payers]] [[confess]] [[answer]] [[attorney]] [[debt]] [[introduces]] [[haut]] [[qualifications]] [[serves]]",2.6881694793701172e-05,0.5388463139533997,1,0,1,718,"Successful"
"[[free]] messagethanks [[using]] auction subscription service pmsgrcvd skip auction txt unsubscribe txt stop customercare","[[frei]] messagethanks [[operate]] auction subscription service pmsgrcvd skip auction txt unsubscribe txt stop customercare",0.06634950637817383,0.5606886148452759,1,0,1,54,"Successful"
"wf [[fraud]] alerts [[noticed]] [[unusual]] [[activities]] [[account]] please [[confirm]] [[activities]] wellsfargoverifycomact [[make]] [[secure]]","wf [[falsify]] alerts [[proved]] [[amazing]] [[tasks]] [[accounts]] please [[vindicate]] [[jobs]] wellsfargoverifycomact [[rendering]] [[security]]",3.7550926208496094e-05,0.6742255687713623,1,0,1,351,"Successful"
"tddnewsletteremccouk [[games]] thedailydraw [[dear]] [[helen]] [[dozens]] free [[games]] [[great]] prizeswith","tddnewsletteremccouk [[toy]] thedailydraw [[luv]] [[mildred]] [[scores]] free [[gaming]] [[huge]] prizeswith",2.288818359375e-05,0.008465170860290527,1,1,1,173,"Failed"
"someonone know [[trying]] contact via [[dating]] service [[find]] could call mobile [[landline]] boxskch","someonone know [[strove]] contact via [[swingers]] service [[deems]] could call mobile [[fix]] boxskch",6.031990051269531e-05,0.5881117582321167,1,0,1,113,"Successful"
"[[congrats]] [[mobile]] [[g]] videophones r [[call]] videochat [[wid]] [[mates]] [[play]] java games dload polyph [[music]] noline rentl","[[attaboy]] [[laptops]] [[sg]] videophones r [[calls]] videochat [[gots]] [[homeboys]] [[staking]] java games dload polyph [[singer]] noline rentl",2.1398067474365234e-05,0.5314571857452393,1,0,1,276,"Successful"
"[[account]] [[credited]] [[free]] [[text]] [[messages]] [[activate]] call","[[compte]] [[pay]] [[frei]] [[schoolbooks]] [[commercials]] [[allows]] call",7.551908493041992e-05,0.6305084228515625,1,0,1,176,"Successful"
"[[important]] [[information]] orange user [[today]] [[lucky]] dayfind [[log]] onto theres [[fantastic]] [[surprise]] [[awaiting]]","[[main]] [[notification]] orange user [[sonntag]] [[happiest]] dayfind [[enrollment]] onto theres [[great]] [[consternation]] [[sufferance]]",1.6033649444580078e-05,0.9939196109771729,1,0,1,259,"Successful"
"amazon amazon beenickedfix yourbiils detallsnow qrdebvbbm","amazon amazon beenickedfix yourbiils detallsnow qrdebvbbm",0.00017696619033813477,0.00017696619033813477,1,1,1,7,"Failed"
"[[well]] [[done]] [[costa]] [[del]] [[sol]] [[holiday]] £ [[await]] [[collection]] [[call]] toclaim [[sae]] tcs pobox [[stockport]] skxh [[cost]]£[[pm]] maxmins","[[so]] [[completion]] [[onshore]] [[della]] [[floors]] [[shindig]] £ [[sees]] [[pickup]] [[phone]] toclaim [[cas]] tcs pobox [[maidstone]] skxh [[charging]]£[[afternoon]] maxmins",2.1696090698242188e-05,0.041371285915374756,1,1,1,379,"Failed"
